nomem_encr,gender_ds,age_qt,has_partner_now_fl,actual_number_of_household_children_qt,number_of_household_children_increase_fl,got_first_child_fl,got_married_fl,married_now_fl,actual_civil_status_ds,actual_domestic_situation_ds,actual_dwelling_ds,actual_urban_type_ds,actual_occupation_type_ds,actual_household_gross_monthly_income_qt,actual_household_gross_monthly_income_med_qt,actual_household_gross_monthly_income_std_qt,actual_household_net_monthly_income_qt,actual_household_net_monthly_income_med_qt,actual_household_net_monthly_income_std_qt,cf20m130,cf19l130,cf18k130,cf17j130,cf14g130,cf15h130,cf16i130,cf20m031,cf19l031,cf18k031,cf17j031,cf20m028,cf17j028,cf20m029,cf19l029,cf08a178,cf08a179,cf10c166,cf11d186,cf20m129,cf20m456,cf20m457,cf20m458,cf19l472,cf20m203_ds,cf20m204_ds,cf20m202_ds,cf20m251,cf17j398,cf20m245_ds,cf20m248_ds,cf20m249,cf20m387,cf20m384,cd20m024,ca18f023,cd20m083,cf20m005,cf20m009,ch20m219,cf20m007,cf20m008,cf20m011,cf20m012,cf20m013,cf20m014,cf20m015,cf20m016,personality_1,personality_2,personality_3,personality_4,personality_5,cf20m130_isna_fl,cf19l130_isna_fl,cf18k130_isna_fl,cf17j130_isna_fl,cf14g130_isna_fl,cf15h130_isna_fl,cf16i130_isna_fl,cf20m031_isna_fl,cf19l031_isna_fl,cf20m028_isna_fl,cf20m029_isna_fl,cf19l029_isna_fl,cf20m251_isna_fl,cf20m249_isna_fl
700853,male,41.0,1.0,2.0,1.0,1.0,0.0,0.0,Never been married,"(Un)married co-habitation, with child(ren)",Self owned dwelling,Moderately urban,Paid employment,4598.67761611824,3283.22267410608,453.28914465099274,3600.0,2510.0,372.2163789502907,,,,,2.0,,,,,,,,,2007.0,2007.0,,,,1.0,,2011.0,2015.0,,,missing,missing,missing,,0.0,missing,missing,,340.0,,230000.0,,214000.0,1946.0,1948.0,0.0,1.0,,1.0,,,,,,0.9755936186620219,-2.024991098745686,-1.963287874517355,-1.065791003757255,-1.686836097703553,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
702075,male,41.0,1.0,2.0,1.0,1.0,0.0,1.0,Married,"(Un)married co-habitation, with child(ren)",Self owned dwelling,Slightly urban,Paid employment,5172.91878092367,5172.91878092367,600.2236150926017,3500.0,3500.0,343.9642474280901,,,,,,,,2009.0,2009.0,2009.0,,,,2005.0,2005.0,,,,,,2011.0,2013.0,,,missing,missing,missing,,,missing,missing,,,,250000.0,19000.0,220000.0,1955.0,1956.0,,1.0,,1.0,,,,,,-0.5445362868132461,0.4540434097964948,0.3374043047086097,0.16665821601889702,-0.19980129707370173,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
721876,female,45.0,1.0,2.0,0.0,0.0,0.0,0.0,Never been married,"(Un)married co-habitation, with child(ren)",Self owned dwelling,Very urban,Paid employment,4283.62740401309,4797.90631460781,549.8652416324123,3325.0,3386.0,262.00644568701193,,,,,,,,,,,,,,2008.0,2008.0,,,,1.0,,2009.0,2010.0,,,missing,missing,missing,,,missing,missing,,,,355000.0,12000.0,191000.0,1949.0,1949.0,0.0,1.0,,1.0,,,,1.0,2.0,0.5112530481377437,-0.8896114318537267,-0.4693111986682868,0.41148410853676476,-0.061424215038767105,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
726966,female,36.0,1.0,0.0,0.0,0.0,0.0,1.0,Married,"(Un)married co-habitation, without child(ren)",Self owned dwelling,Very urban,Paid employment,6200.0,5004.52989768368,500.8970654540553,5000.0,3400.0,522.0449966172379,,,,,,,,2009.0,2009.0,2009.0,,,,2006.0,2006.0,,,,1.0,,2011.0,2013.0,,,missing,missing,missing,,,missing,missing,,,,,,,1954.0,1958.0,0.0,1.0,,1.0,,,,,,-0.15369595691886198,-1.0334698561923146,0.6182042508723545,1.3450946003511295,-0.13033252097603484,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
701931,male,46.0,1.0,4.0,1.0,0.0,0.0,1.0,Married,"(Un)married co-habitation, with child(ren)",Self owned dwelling,Very urban,Paid employment,2577.4142108627,2577.4142108627,236.5585196345401,1750.0,1750.0,0.0,,,,,,,,2002.0,2002.0,2002.0,2002.0,,2002.0,2002.0,2002.0,,,,1.0,,2004.0,2007.0,2011.0,,missing,missing,missing,,,missing,missing,,,,,1500.0,,,1948.0,0.0,,,1.0,,,,,2.0,-0.24600650282119688,0.8000312095850745,-0.3478874906465331,0.5249206905511135,0.35901642031996084,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
722364,male,28.0,1.0,1.0,1.0,1.0,1.0,1.0,Married,"(Un)married co-habitation, with child(ren)",Self owned dwelling,Not urban,Paid employment,,6891.0,89.44916467594585,,4421.0,28.434134416225863,,,,0.0,,3.0,3.0,2016.0,2016.0,2016.0,2016.0,,,2016.0,2016.0,,,7.0,,,2017.0,,,,4.0,5.0,6.0,,,0.0,missing,3.0,,,,,,1952.0,1959.0,0.0,1.0,,1.0,,,,2.0,2.0,0.6420064821730055,0.02967867122706552,0.05173215278869557,0.07851268531408144,-0.30886453983756645,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
702647,male,42.0,1.0,2.0,0.0,0.0,0.0,1.0,Married,"(Un)married co-habitation, with child(ren)",Self owned dwelling,Extremely urban,Paid employment,3500.0,3500.0,751.9819063612231,2800.0,2700.0,291.74330759662314,,,,,,,,2001.0,,2001.0,2001.0,,,2001.0,,,,,1.0,,2003.0,2008.0,,,missing,missing,missing,,1305.20496474692,missing,missing,,,,240000.0,10000.0,,1953.0,1953.0,0.0,1.0,,1.0,,,,,,-1.7037557160849885,0.7546110246120328,0.4862376578123553,1.1383345507115665,0.5358801869919056,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
709192,female,34.0,0.0,0.0,0.0,0.0,1.0,1.0,Married,Single,Self owned dwelling,Moderately urban,Paid employment,2236.0,2236.0,184.88414538352802,1890.0,1683.0,178.89939874836176,,0.0,,,1.0,1.0,,2016.0,2016.0,2016.0,,,,2014.0,2014.0,,,8.0,,,2016.0,2019.0,,,2.0,4.0,3.0,1800.0,,0.0,missing,6.0,1800.0,,300000.0,,,,1951.0,0.0,,,1.0,,,,,2.0,-1.6104545447810508,1.6013894704412504,1.3638539001020753,1.4780422920966894,1.5170368665616014,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
722188,female,41.0,1.0,1.0,0.0,0.0,0.0,1.0,Married,"(Un)married co-habitation, with child(ren)",Self owned dwelling,Not urban,Takes care of the housekeeping,7507.7148621167,4618.35146994992,1321.1778530424724,5200.0,3050.0,931.4005699975535,,,,,,,,2008.0,2008.0,2008.0,2008.0,,,2006.0,2006.0,,,,1.0,,2002.0,,,,missing,missing,missing,,,missing,missing,,,,,,,,1939.0,0.0,,,1.0,,,,,2.0,1.6044839204070105,-1.5176081464631983,-0.641689854385985,-0.670643042266007,-1.117615964779022,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
719539,female,27.0,1.0,2.0,0.0,0.0,0.0,0.0,Never been married,"(Un)married co-habitation, with child(ren)",Rental dwelling,Slightly urban,Attends school or is studying,1814.77242828985,1658.64610984849,216.9871850381574,1500.0,1330.0,84.13773543676292,,,,,,,,,,,,,,,,,,,1.0,,,,,,missing,missing,missing,,0.0,missing,missing,,,,,,,1952.0,1964.0,0.0,1.0,,1.0,,,,,,0.3915584912551896,0.5429275707853096,0.9628368791747158,0.1710573801230387,0.2653397418630004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
702991,female,41.0,1.0,0.0,0.0,0.0,1.0,1.0,Married,"(Un)married co-habitation, without child(ren)",Self owned dwelling,Not urban,Paid employment,6815.0,5350.0,892.5324804971211,4986.0,4000.0,446.03928336152944,,,,,,,,2018.0,2018.0,2018.0,,,,2007.0,2007.0,,,,1.0,,,,,,missing,missing,missing,,11091.011540883,missing,missing,,,,175000.0,5000.0,160832.0,1953.0,1955.0,0.0,1.0,,1.0,,,,,,0.004493990766045382,0.30070272702978434,-0.710505154033051,0.17156297770689688,2.2069119882289487,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
715753,female,39.0,0.0,0.0,0.0,0.0,0.0,0.0,Never been married,Single,Self owned dwelling,Not urban,Paid employment,2989.0,2708.0,100.76749345294661,2250.0,1750.0,250.97729503026662,,,,,,,,,,,,,,,,,,6.0,,,,,,,missing,missing,missing,,6055.96309433933,missing,missing,,,,200000.0,2000.0,39000.0,1951.0,1957.0,0.0,1.0,,1.0,,,,,,0.7978047555336074,-0.6520135026047267,-0.10002179112038569,-0.7694680366816163,-0.15800705908063153,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
725467,male,36.0,0.0,0.0,0.0,0.0,0.0,0.0,Never been married,Single,Rental dwelling,Extremely urban,Paid employment,2100.0,2030.0,129.12444960844084,1520.0,1520.0,108.90554964632764,,,,,1.0,1.0,2.0,,,,,,,,,,,,2.0,,2001.0,2011.0,2014.0,,missing,missing,missing,,,missing,missing,,,,,,,,1945.0,0.0,,,1.0,,,,,2.0,-0.04368247464518673,0.1766591544393641,-1.76622839908567,-1.6346633642060637,-1.5063749573298768,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
727001,female,31.0,0.0,0.0,0.0,0.0,0.0,0.0,Never been married,Single,Self owned dwelling,Not urban,Paid employment,2577.4142108627,2237.20639127748,759.2753523389013,1750.0,1750.0,504.21065664041885,2.0,4.0,,2.0,7.0,4.0,5.0,,,,,,,2016.0,2016.0,,,,1.0,2.0,2019.0,,,,4.0,4.0,4.0,830.0,,1.0,2.0,6.0,350.0,,,,,1953.0,1956.0,0.0,1.0,,1.0,,,,1.0,1.0,-1.248843829542675,2.1385902988827743,0.9992717408831162,-0.06771550589435431,0.7407641766772166,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
721423,male,29.0,1.0,0.0,0.0,0.0,0.0,0.0,Never been married,"(Un)married co-habitation, without child(ren)",Rental dwelling,Moderately urban,Paid employment,3636.0,1144.13361562658,1379.7852416656299,2750.0,875.0,1013.4639011565081,,5.0,8.0,8.0,9.0,7.0,9.0,,,,,,,,2017.0,,,5.0,,,,,,,missing,missing,missing,,35626.0734013728,missing,missing,,,,,,,,,0.0,,,,,,,,,-0.45502020134094895,-0.4031086418865353,-0.5549983125244553,-1.1958123966242462,0.3305699747825918,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
729430,female,27.0,1.0,1.0,1.0,1.0,0.0,0.0,Never been married,"(Un)married co-habitation, with child(ren)",Self owned dwelling,Not urban,Paid employment,5550.21126816532,4578.95379843816,3200.9622474536804,3800.0,3200.0,1356.2692898368755,2.0,3.0,3.0,3.0,10.0,10.0,5.0,,,,,,,2016.0,2016.0,,,,,2.0,2011.0,,,,missing,missing,missing,,0.0,missing,missing,,,,,650.0,,1952.0,1956.0,0.0,1.0,,1.0,,,,,,-1.977908975435051,-0.0024465351453708327,1.1492839223516642,0.8414927781791369,-1.35041851988289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
709547,male,26.0,1.0,0.0,0.0,0.0,0.0,0.0,Never been married,"(Un)married co-habitation, without child(ren)",Self owned dwelling,Very urban,Paid employment,5040.0,2500.0,965.9327843027431,4240.0,2100.0,802.5704212377576,5.0,6.0,6.0,10.0,5.0,10.0,10.0,,,,,,,2018.0,2018.0,,,,,2.0,,,,,missing,missing,missing,,,missing,missing,,,,260000.0,4500.0,,1965.0,1966.0,0.0,1.0,,1.0,,,,2.0,2.0,-0.9159609943050595,-0.5834451186335123,-0.14581527088903531,0.757042198024356,-1.5519801230468135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
720625,male,37.0,1.0,2.0,1.0,1.0,1.0,1.0,Married,"(Un)married co-habitation, with child(ren)",Self owned dwelling,Slightly urban,Paid employment,4886.68709192265,2871.86843977576,840.2851519861276,3315.0,2000.0,532.7478176965177,,,,,4.0,,,,,,,,,,,,,,1.0,,,,,,missing,missing,missing,,,missing,missing,,,,,,,,,,,,,,,,,,-0.0011780846247757223,1.3681309251177751,-0.7681557686116476,-1.056162254704067,1.022958126488353,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
732754,female,26.0,1.0,1.0,1.0,1.0,0.0,0.0,Never been married,"(Un)married co-habitation, with child(ren)",Self owned dwelling,Not urban,Paid employment,,4579.4044821302,524.9457307216225,,3651.0,380.84860784891487,0.0,1.0,3.0,3.0,5.0,,5.0,,,,,,,2017.0,2017.0,,,,,2.0,,,,,missing,missing,missing,,,missing,missing,,,,,,,1963.0,1962.0,1.0,1.0,,1.0,,,,,,-0.58263025705764,1.3741975913377458,0.7388609201368184,0.6667083568667144,0.5966589513916631,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
732193,female,25.0,1.0,3.0,1.0,0.0,0.0,0.0,Never been married,"(Un)married co-habitation, with child(ren)",Cost-free dwelling,Not urban,Paid employment,19967.9315844805,8671.61326978584,4769.442260821913,13700.0,5750.0,3319.065485738181,,,,10.0,10.0,,10.0,,,,,,,,,,,,3.0,,,,,,missing,missing,missing,,,missing,missing,,,,,,,1961.0,1960.0,0.0,1.0,,1.0,,,,1.0,1.0,-0.0439272546930951,0.1373567966126463,-1.4391826906242433,-1.6200903270600064,1.2278277232864616,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
709468,female,26.0,1.0,0.0,0.0,0.0,1.0,1.0,Married,"(Un)married co-habitation, without child(ren)",Self owned dwelling,Moderately urban,Paid employment,5400.0,3199.2213198735,1978.773241675537,3900.0,2000.0,1496.0665039031096,,,,,,,,2016.0,2016.0,2016.0,2016.0,,,2016.0,2016.0,,,,,,,,,,missing,missing,missing,,90994.9255068655,missing,missing,,,,185000.0,,138500.0,1963.0,1964.0,0.0,1.0,,1.0,,,,,,-0.9486913513649285,-0.44440911046069104,-0.014386795460844128,-1.6528416034507343,-1.3954498715541475,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
702087,male,30.0,1.0,2.0,1.0,1.0,1.0,1.0,Married,"(Un)married co-habitation, with child(ren)",Self owned dwelling,Not urban,Paid employment,11162.2957456827,5200.0,2347.0748408965615,7050.0,3950.0,1381.6733182422915,2.0,2.0,3.0,1.0,2.0,0.0,2.0,2014.0,2014.0,2014.0,2014.0,,,2008.0,2008.0,,,,1.0,2.0,2015.0,2018.0,,,6.0,4.0,5.0,,18249.9012600069,1.0,2.0,,,,500000.0,,450000.0,1959.0,1960.0,0.0,1.0,,1.0,,,,,,0.8094858929868389,-0.42051165618854897,-1.1160198538217256,-0.32045555007426313,0.21357890060069365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
704574,male,26.0,0.0,5.0,1.0,1.0,0.0,0.0,Never been married," Single, with child(ren)",Self owned dwelling,Slightly urban,Paid employment,8795.14388500999,6930.9290933966,1357.6359339855012,6630.0,4844.0,1161.2414674510885,,,10.0,10.0,,20.0,,,,,,,,,2018.0,,,,,,,,,,missing,missing,missing,,,missing,missing,,,,,600.0,,1966.0,1964.0,,1.0,,1.0,,,,,2.0,0.2868329952556326,-1.517947578345052,-0.33187955686162945,-0.391070745541803,-0.8563012652919852,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
702573,male,45.0,1.0,4.0,0.0,0.0,0.0,1.0,Married,"(Un)married co-habitation, with child(ren)",Rental dwelling,Very urban,Paid employment,10459.6393397073,8063.87767773223,1234.2551040841086,7609.0,5850.0,669.8281735507435,,,,,,4.0,1.0,2003.0,2003.0,2003.0,2003.0,,,2004.0,2004.0,,,,2.0,,2006.0,2008.0,,,missing,missing,missing,,0.0,missing,missing,,,,,6000.0,,1947.0,1954.0,0.0,1.0,,1.0,,,,,,0.09573183746332345,0.101192489513064,-0.7803035413542403,-0.8812178851374274,-2.0874699720307985,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
722271,female,35.0,1.0,2.0,1.0,1.0,1.0,1.0,Married,"(Un)married co-habitation, with child(ren)",Self owned dwelling,Not urban,Paid employment,8639.599963643,6837.34086307996,1091.6887685771055,5500.0,4500.0,623.8506024159462,,1.0,0.0,1.0,,,,2012.0,2012.0,2012.0,2012.0,,,2010.0,2010.0,,,,2.0,,2013.0,2020.0,,,1.0,4.0,4.0,999.0,1042.2979420492,0.0,missing,3.0,,,,,,1962.0,1962.0,1.0,1.0,,1.0,,,,,,-0.4636845032646818,0.385864316854057,-0.26620431023378904,0.5479222709403878,0.30969675009198244,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
732489,female,25.0,0.0,0.0,1.0,1.0,0.0,0.0,Never been married,Single,Rental dwelling,Moderately urban,Attends school or is studying,0.0,0.0,1895.049933589539,0.0,0.0,1413.273167606908,,,5.0,5.0,20.0,10.0,5.0,,,,,,,,,,,,,,,,,,missing,missing,missing,,2180.85602459218,missing,missing,,,,,,,1961.0,1963.0,0.0,1.0,,1.0,,,,,,-0.015202995406421229,1.301769886536061,0.7646541654648639,0.06935547276922778,0.28888876632364724,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
713036,male,26.0,0.0,0.0,0.0,0.0,0.0,0.0,Never been married,Single,Self owned dwelling,Slightly urban,Paid employment,3500.0,3300.0,508.547880181549,2200.0,2100.0,266.1342984072749,5.0,,,,,,,,,,,2019.0,,2020.0,,,,,,2.0,,,,,missing,missing,missing,,,missing,missing,,,,187000.0,,110000.0,1950.0,1955.0,0.0,1.0,,1.0,,,,,,-2.1069573805595683,1.0409586869243288,0.4341532259798533,0.9688937595358719,1.0866185660956986,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
732743,female,33.0,1.0,0.0,0.0,0.0,0.0,0.0,Never been married,"(Un)married co-habitation, without child(ren)",Rental dwelling,Extremely urban,Paid employment,5800.0,1844.33164861142,1637.5913296061133,4550.0,1700.0,1280.7914754515011,,,,,6.0,5.0,8.0,,,,,,,2014.0,2014.0,,,,,,,,,,missing,missing,missing,,,missing,missing,,,,,,,1950.0,1952.0,0.0,1.0,,1.0,,,,1.0,2.0,-0.03961319774735749,0.7760145220282737,1.6400821871105378,0.6452568119734793,-0.8068015313915228,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
717661,female,26.0,1.0,1.0,0.0,0.0,0.0,0.0,Never been married,"(Un)married co-habitation, with child(ren)",Rental dwelling,Very urban,Paid employment,8385.12265481229,4572.659156365,1665.0895420861284,4800.0,2700.0,1021.214231851054,,,,,,,,,,,,,,,,,,,4.0,,,,,,missing,missing,missing,,,missing,missing,,,,,,,1964.0,1963.0,0.0,1.0,,1.0,,,,,,1.2461444869626626,-0.11976381746623754,0.4173216644785587,-0.414383938783749,0.39651601889250077,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
709224,female,26.0,0.0,2.0,1.0,0.0,0.0,0.0,Never been married," Single, with child(ren)",Self owned dwelling,Very urban,"Autonomous professional, freelancer, or self-employed",7103.0,4816.63705178199,1434.6094450939536,5500.0,2900.0,1144.373424802331,3.0,4.0,,2.0,3.0,5.0,,,,,,,,,,,,,,2.0,,,,,missing,missing,missing,,0.0,missing,missing,,,,,,,,1958.0,0.0,,,1.0,,,,,2.0,0.862250391055666,0.1593831354051504,-0.9654435803219389,-0.8135198898610544,-0.9257398914206694,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
733079,female,27.0,1.0,0.0,1.0,1.0,1.0,1.0,Married,"(Un)married co-habitation, without child(ren)",Self owned dwelling,Slightly urban,Paid employment,7329.21132562589,6440.0,1030.128712354712,4751.0,4275.0,725.2961092480093,0.0,2.0,1.0,2.0,3.0,2.0,2.0,2016.0,2016.0,2016.0,2016.0,,,2016.0,2016.0,,,,,3.0,,,,,missing,missing,missing,,0.0,missing,missing,,,,,,165000.0,1958.0,1962.0,,1.0,,1.0,,,,,,0.6177466552705824,-0.940099356090543,-1.1689499620924297,-1.1947833988837682,-0.3346216360695951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
719694,male,37.0,1.0,0.0,0.0,0.0,0.0,1.0,Married,"(Un)married co-habitation, without child(ren)",Self owned dwelling,Not urban,Paid employment,,5298.07436449363,2812.2548541454844,,3500.0,1617.953016294831,,2.0,2.0,,3.0,2.0,2.0,2010.0,2010.0,2010.0,2010.0,,,2010.0,2010.0,,,,4.0,,,,,,missing,missing,missing,,0.0,missing,missing,,,,,,,1956.0,1955.0,0.0,1.0,,1.0,,,,,,-1.045334626983973,0.0022214031484993854,0.2910479688683827,1.0649346312666585,0.34773534091358776,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
728496,male,26.0,0.0,1.0,1.0,0.0,0.0,0.0,Never been married," Single, with child(ren)",Self owned dwelling,Very urban,Paid employment,,1091.0,1886.2443185049924,,915.0,1209.8267880919302,,7.0,,,10.0,9.0,,,,,,,,,,,,,,,,,,,missing,missing,missing,,,missing,missing,,,,,,,1967.0,1967.0,0.0,1.0,,1.0,,,,1.0,2.0,-0.05276766582792372,-0.7654824109906662,-1.2897341999443055,-1.706639694799507,-0.5153419299365101,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
713327,female,27.0,1.0,0.0,1.0,1.0,0.0,0.0,Never been married,"(Un)married co-habitation, without child(ren)",Rental dwelling,Moderately urban,Paid employment,6650.0,7022.0,1212.5554551265318,4950.0,4750.0,850.3868980475227,5.0,5.0,5.0,5.0,10.0,8.0,5.0,,,,,,,2019.0,2019.0,,,,,2.0,,,,,missing,missing,missing,,0.0,missing,missing,,,,,,,1964.0,1962.0,0.0,1.0,,1.0,,,,,,0.58054666154032,1.1514884746176708,1.6206806224840578,0.6913033062831037,0.29186965767340056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
730155,male,35.0,1.0,2.0,1.0,1.0,1.0,1.0,Married,"(Un)married co-habitation, with child(ren)",Self owned dwelling,Slightly urban,Paid employment,7170.33558289166,6319.39420247101,1000.0480979667028,5083.0,4200.0,625.3981643598538,,0.0,2.0,0.0,2.0,2.0,2.0,2016.0,2016.0,2016.0,2016.0,,,2010.0,2010.0,,,,2.0,,2017.0,2020.0,,,5.0,5.0,4.0,490.0,,0.0,missing,,200.0,,385000.0,13000.0,271500.0,1955.0,1958.0,0.0,1.0,,1.0,,,,1.0,1.0,-0.13843480668384112,-0.42604259040617637,-1.6338035950900078,1.348849766092331,0.19932285870713834,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
727772,male,41.0,1.0,5.0,1.0,0.0,0.0,1.0,Married,"(Un)married co-habitation, with child(ren)",Self owned dwelling,Very urban,Takes care of the housekeeping,5000.0,5000.0,317.4013879565892,3015.0,3015.0,23.272057549423398,,,,,,,,2006.0,,,2006.0,,,2000.0,,,,,2.0,,2000.0,2006.0,2009.0,,missing,missing,missing,,,missing,missing,,,,,,,,,0.0,,,,,,,,,1.072337616417028,0.3802719588754785,-1.636636220832158,-1.1155306930185451,-0.6441238059650606,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
713421,male,41.0,1.0,0.0,0.0,0.0,0.0,0.0,Never been married,"(Un)married co-habitation, without child(ren)",Self owned dwelling,Extremely urban,Paid employment,12000.0,8443.0,3498.8069061345836,8750.0,5090.0,2127.6540492216004,,,,,,,,,,,,,,2015.0,2015.0,,,,1.0,,,,,,missing,missing,missing,,26288.9775381242,missing,missing,,,,250000.0,,,1956.0,1956.0,0.0,1.0,,1.0,,,,,,-0.9847359851384232,-1.5721804436854943,-0.44135546431340733,1.0015636166516577,0.5172640542698872,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
705248,female,44.0,1.0,2.0,1.0,1.0,1.0,1.0,Married,"(Un)married co-habitation, with child(ren)",Self owned dwelling,Not urban,Paid employment,,,,,,,,,,,,,,2014.0,2014.0,2014.0,2014.0,,,2009.0,2009.0,,,,,,2014.0,2014.0,,,missing,missing,missing,,,missing,missing,,600.0,,,2000.0,,1954.0,,0.0,1.0,,,,,,2.0,,0.3256906512256724,0.1538861361178897,-0.19200814693017212,0.4049998122350951,0.237342238235323,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
702733,female,25.0,1.0,1.0,0.0,0.0,0.0,0.0,Never been married,"(Un)married co-habitation, with child(ren)",Self owned dwelling,Extremely urban,Paid employment,,,,,,,,,,5.0,10.0,,,,,,,,,,,,,,,,,,,,missing,missing,missing,,,missing,missing,,,,,,,,,0.0,,,,,,,,,-0.010197169728420831,-0.9166350841362888,0.17129402297251975,-0.15247650464837115,0.21185298616874554,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
716505,male,35.0,0.0,0.0,0.0,0.0,0.0,0.0,Never been married,Single,Rental dwelling,Extremely urban,Paid employment,1800.0,1254.62164290402,584.7793051882398,1512.0,950.0,399.78756468767403,2.0,1.0,2.0,25.0,2.0,5.0,5.0,,,,,,,,,,,,,2.0,,,,,missing,missing,missing,,,missing,missing,,,,,,,1952.0,1953.0,0.0,1.0,,1.0,,,,1.0,1.0,-0.5530340620904712,0.1467231934264689,1.5724734904077249,-1.2791760386774067,1.8743812474359738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
722935,female,25.0,1.0,2.0,0.0,0.0,0.0,0.0,Never been married,"(Un)married co-habitation, with child(ren)",Rental dwelling,Not urban,Paid employment,,2577.4142108627,481.45582194208185,,1750.0,250.87565942360385,,,,,,,,,,,,,2016.0,,,,,,,,,,,,missing,missing,missing,,0.0,missing,missing,,,,,,,1963.0,1963.0,0.0,1.0,,1.0,,,,,,-1.615127854671745,0.007012772899268257,0.4345841588927014,-0.6363225596994073,0.9020379597306513,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
