nomem_encr,actual_household_gross_monthly_income_qt,actual_household_net_monthly_income_qt,actual_household_gross_monthly_income_med_qt,actual_household_gross_monthly_income_std_qt,actual_household_net_monthly_income_std_qt,age_qt,gender_ds,got_married_fl,actual_household_net_monthly_income_med_qt,cf20m130_zero,cf20m130_negative,belbezig_2020_imputed,brutoink_f_2020_imputed,nettoink_f_2020_imputed,burgstat_2020_imputed,oplcat_2020_imputed,partner_2020_imputed,sted_2020_imputed,woning_2020_imputed,woonvorm_2020_imputed,cf20m130_imputed,cf20m129_imputed,cf20m128_imputed,cf20m005_imputed,cf20m008_imputed,cf20m009_imputed,cf20m012_imputed,cf20m014_imputed,cf20m398_imputed,cf20m025_imputed,cf20m028_imputed,cf20m029_imputed,cf20m030_imputed,cf20m031_imputed,cf20m402_imputed,cf20m166_imputed,cf20m185_imputed,cf20m186_imputed,cf20m250_imputed,cf20m251_imputed,cf20m471_imputed,cf20m472_imputed,cf20m486_imputed,cv20l068_imputed,cv20l103_imputed,cv20l125_imputed,cv20l126_imputed,cv20l130_imputed,cs20m180_imputed,cs20m370_imputed,cr20m041_imputed,cr20m093_imputed,cr20m094_imputed,ca20g023_imputed,cd20m024_imputed,ci20m043_imputed,ci20m309_imputed,ch20m219_imputed,year_last_child_imputed,num_children_imputed,cf20m130,cf20m129,cf20m128,cf20m025,cf20m030,cf20m402,cf20m166,ch20m219,migration_background_bg,belbezig_2020,brutoink_f_2020,nettoink_f_2020,burgstat_2020,oplcat_2020,partner_2020,sted_2020,woning_2020,woonvorm_2020,same_sex_ds,personality_1,personality_2,personality_3,personality_4,personality_5,new_child
722188,7507.7148621167,5200.0,4618.35146994992,1321.1778530424724,931.4005699975536,41.0,female,0.0,3050.0,,,8.0,878.077657978956,700.0,1.0,4.0,1.0,5.0,1.0,3.0,,,3.0,1939.0,2008.0,1939.0,,,,1.0,2005.0,2006.0,1.0,2008.0,1.0,,1.0,1.0,,,2.0,,5.0,0.0,2.0,3.0,3.0,4.0,99.0,,6.0,1.0,1.0,15000.0,9999999999.0,0.0,1.0,0.0,2002.0,1,,,3.0,1.0,1.0,1.0,,0.0,101.0,8.0,878.077657978956,700.0,1.0,4.0,1.0,5.0,1.0,3.0,False,1.6044839204070105,-1.5176081464631983,-0.641689854385985,-0.670643042266007,-1.117615964779022,0.0
719539,1814.77242828985,1500.0,1658.64610984849,216.9871850381574,84.13773543676292,27.0,female,0.0,1330.0,2.0,2.0,7.0,0.0,0.0,5.0,4.0,1.0,4.0,2.0,3.0,4.0,2.0,3.0,1952.0,,1964.0,,,0.0,2.0,2010.0,,2.0,,,6.0,1.0,1.0,,,2.0,,,0.0,3.0,4.0,2.0,2.0,99.0,5.0,5.0,4.0,4.0,,,0.0,,0.0,,0,,,3.0,,,,6.0,0.0,102.0,7.0,0.0,0.0,5.0,4.0,1.0,4.0,2.0,3.0,False,0.3915584912551896,0.5429275707853096,0.9628368791747158,0.1710573801230387,0.2653397418630004,0.0
702991,6815.0,4986.0,5350.0,892.5324804971211,446.03928336152944,41.0,female,1.0,4000.0,,,1.0,3015.0,2336.0,1.0,5.0,1.0,5.0,1.0,2.0,,,2.0,1953.0,,1955.0,,,11077.0,1.0,2005.0,2007.0,1.0,2018.0,1.0,,1.0,1.0,,,2.0,,3.0,0.0,3.0,1.0,5.0,4.0,0.0,7.0,5.0,1.0,4.0,5000.0,175000.0,0.0,5.0,0.0,,0,,,2.0,1.0,1.0,1.0,,0.0,0.0,1.0,3015.0,2336.0,1.0,5.0,1.0,5.0,1.0,2.0,False,0.0044939907660453,0.3007027270297843,-0.710505154033051,0.1715629777068968,2.2069119882289487,0.0
715753,2989.0,2250.0,2708.0,100.7674934529466,250.97729503026665,39.0,female,0.0,1750.0,0.0,0.0,1.0,2989.0,2250.0,5.0,3.0,0.0,5.0,1.0,1.0,2.0,3.0,3.0,1951.0,,1957.0,,,6060.0,,,,,,,5.0,,,,,2.0,,,0.0,3.0,3.0,3.0,3.0,99.0,3.0,6.0,4.0,4.0,2000.0,200000.0,0.0,5.0,0.0,,0,,,3.0,,,,5.0,0.0,0.0,1.0,2989.0,2250.0,5.0,3.0,0.0,5.0,1.0,1.0,False,0.7978047555336074,-0.6520135026047267,-0.1000217911203856,-0.7694680366816163,-0.1580070590806315,0.0
725467,2100.0,1520.0,2030.0,129.12444960844084,108.90554964632764,36.0,male,0.0,1520.0,0.0,-2.0,1.0,2100.0,1520.0,5.0,2.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,1926.0,2002.0,1945.0,,,,2.0,2007.0,,2.0,,1.0,,2.0,2.0,,,1.0,1.0,,0.0,3.0,2.0,2.0,3.0,1.0,2.0,3.0,3.0,2.0,4000.0,,0.0,4.0,0.0,2017.0,4,,,2.0,2.0,2.0,1.0,,0.0,102.0,1.0,2100.0,1520.0,5.0,2.0,0.0,1.0,2.0,1.0,False,-0.0436824746451867,0.1766591544393641,-1.76622839908567,-1.6346633642060635,-1.5063749573298768,0.0
727001,2577.4142108627,1750.0,2237.20639127748,759.2753523389013,504.2106566404189,31.0,female,0.0,1750.0,2.0,2.0,1.0,2577.4142108627,1750.0,5.0,5.0,0.0,5.0,1.0,1.0,2.0,2.0,1.0,1953.0,,1956.0,,2.0,,1.0,2013.0,2016.0,2.0,,1.0,9.0,1.0,1.0,,830.0,2.0,,3.0,0.0,5.0,1.0,5.0,4.0,2.0,7.0,6.0,1.0,1.0,,325000.0,0.0,1.0,0.0,2019.0,1,2.0,2.0,1.0,1.0,2.0,1.0,,0.0,0.0,1.0,2577.4142108627,1750.0,5.0,5.0,0.0,5.0,1.0,1.0,False,-1.248843829542675,2.1385902988827743,0.9992717408831162,-0.0677155058943543,0.7407641766772166,1.0
721423,3636.0,2750.0,1144.13361562658,1379.78524166563,1013.463901156508,29.0,male,0.0,875.0,8.0,8.0,1.0,3636.0,2750.0,5.0,6.0,1.0,3.0,2.0,2.0,5.0,2.0,1.0,1958.0,,1963.0,,,68357.2924639354,1.0,2011.0,2017.0,2.0,,1.0,3.0,1.0,1.0,,,2.0,,4.0,0.0,4.0,2.0,2.0,4.0,0.0,6.0,7.0,1.0,4.0,,,0.0,5.0,0.0,,0,,,,,,,,0.0,202.0,1.0,3636.0,2750.0,5.0,6.0,1.0,3.0,2.0,2.0,False,-0.4550202013409489,-0.4031086418865353,-0.5549983125244553,-1.1958123966242462,0.3305699747825918,0.0
729430,5550.21126816532,3800.0,4578.95379843816,3200.9622474536804,1356.2692898368755,27.0,female,0.0,3200.0,2.0,2.0,1.0,2619.9350858454,1800.0,5.0,5.0,1.0,5.0,1.0,3.0,2.0,2.0,1.0,1952.0,,1956.0,,,14824.0,1.0,2014.0,2016.0,2.0,,1.0,7.0,1.0,1.0,,,2.0,,4.0,0.0,5.0,1.0,5.0,4.0,1.0,7.0,6.0,1.0,1.0,2000.0,,0.0,5.0,0.0,2011.0,1,2.0,2.0,1.0,1.0,2.0,1.0,,0.0,0.0,1.0,2619.9350858454,1800.0,5.0,5.0,1.0,5.0,1.0,3.0,False,-1.977908975435051,-0.0024465351453708,1.1492839223516642,0.8414927781791369,-1.35041851988289,0.0
709547,5040.0,4240.0,2500.0,965.9327843027432,802.5704212377576,26.0,male,0.0,2100.0,5.0,5.0,1.0,2700.0,2300.0,5.0,4.0,1.0,2.0,1.0,2.0,5.0,2.0,1.0,1965.0,,1966.0,,11.0,,1.0,2015.0,2018.0,2.0,,1.0,8.0,1.0,1.0,,,2.0,,2.0,0.0,3.0,1.0,5.0,4.0,1.0,3.0,6.0,1.0,4.0,1800.0,260000.0,0.0,5.0,0.0,,0,5.0,2.0,1.0,1.0,2.0,1.0,,0.0,,1.0,2700.0,2300.0,5.0,4.0,1.0,2.0,1.0,2.0,False,-0.9159609943050596,-0.5834451186335123,-0.1458152708890353,0.757042198024356,-1.5519801230468135,1.0
720625,4886.68709192265,3315.0,2871.86843977576,840.2851519861276,532.7478176965177,37.0,male,1.0,2000.0,0.0,0.0,1.0,3446.11391341185,2250.0,1.0,4.0,1.0,4.0,1.0,3.0,4.0,2.0,1.0,1950.0,,1953.0,,,40285.1894993681,1.0,2009.0,2010.0,2.0,,1.0,,2.0,3.0,,,,,,0.0,3.0,3.0,3.0,4.0,1.0,5.0,7.0,1.0,4.0,4000.0,,0.0,5.0,0.0,,0,,,,,,,,,0.0,1.0,3446.11391341185,2250.0,1.0,4.0,1.0,4.0,1.0,3.0,False,-0.0011780846247757,1.3681309251177751,-0.7681557686116476,-1.056162254704067,1.022958126488353,1.0
732754,,,4579.4044821302,524.9457307216225,380.84860784891487,26.0,female,0.0,3651.0,0.0,0.0,1.0,1341.91695975884,1000.0,5.0,4.0,1.0,5.0,1.0,3.0,0.0,2.0,1.0,1963.0,,1962.0,,,0.0,1.0,2012.0,2017.0,2.0,,1.0,3.0,2.0,2.0,,,2.0,,4.0,0.0,4.0,1.0,4.0,4.0,0.0,6.0,5.0,3.0,3.0,-9.0,,0.0,,1.0,,0,0.0,2.0,1.0,1.0,2.0,1.0,,1.0,0.0,1.0,,,5.0,4.0,1.0,5.0,1.0,3.0,False,-0.58263025705764,1.3741975913377458,0.7388609201368184,0.6667083568667144,0.5966589513916631,1.0
732193,19967.9315844805,13700.0,8671.61326978584,4769.442260821913,3319.065485738181,25.0,female,0.0,5750.0,13.0,13.0,1.0,3130.4313179918,2100.0,5.0,6.0,1.0,5.0,4.0,3.0,10.0,2.0,3.0,1961.0,,1960.0,,9.0,,2.0,2014.0,,2.0,,1.0,6.0,2.0,1.0,,,2.0,,,0.0,3.0,2.0,3.0,4.0,3.0,4.0,6.0,1.0,4.0,,,0.0,,0.0,,0,,,3.0,,,,6.0,0.0,0.0,1.0,3130.4313179918,2100.0,5.0,6.0,1.0,5.0,4.0,3.0,False,-0.0439272546930951,0.1373567966126463,-1.4391826906242433,-1.6200903270600064,1.2278277232864616,0.0
709468,5400.0,3900.0,3199.2213198735,1978.773241675537,1496.0665039031096,26.0,female,1.0,2000.0,,,1.0,2200.0,1900.0,1.0,5.0,1.0,3.0,1.0,2.0,,,3.0,1963.0,,1964.0,,,90991.1323426629,1.0,2013.0,2016.0,1.0,2016.0,1.0,8.0,1.0,1.0,,,2.0,,4.0,0.0,4.0,2.0,2.0,3.0,1.0,2.0,3.0,1.0,4.0,2500.0,185000.0,0.0,5.0,0.0,,0,,,3.0,1.0,1.0,1.0,,0.0,0.0,1.0,2200.0,1900.0,1.0,5.0,1.0,3.0,1.0,2.0,False,-0.9486913513649284,-0.444409110460691,-0.0143867954608441,-1.6528416034507345,-1.3954498715541477,1.0
702087,11162.2957456827,7050.0,5200.0,2347.074840896561,1381.6733182422915,30.0,male,1.0,3950.0,2.0,2.0,1.0,6417.0,4050.0,1.0,6.0,1.0,5.0,1.0,3.0,2.0,2.0,1.0,1959.0,,1960.0,,,18270.0,1.0,2007.0,2008.0,1.0,2014.0,1.0,,2.0,2.0,22.0,1200.0,2.0,,1.0,1.0,3.0,3.0,1.0,3.0,0.0,6.0,5.0,1.0,1.0,6000.0,500000.0,0.0,1.0,0.0,2018.0,2,2.0,2.0,1.0,1.0,1.0,1.0,,0.0,0.0,1.0,6417.0,4050.0,1.0,6.0,1.0,5.0,1.0,3.0,False,0.8094858929868389,-0.4205116561885489,-1.1160198538217256,-0.3204555500742631,0.2135789006006936,1.0
704574,8795.14388500999,6630.0,6930.9290933966,1357.6359339855012,1161.2414674510885,26.0,male,0.0,4844.0,13.0,13.0,1.0,2247.0,1880.0,5.0,4.0,0.0,4.0,1.0,4.0,10.0,2.0,3.0,1966.0,,1964.0,,,0.0,1.0,2014.0,2018.0,2.0,,1.0,4.0,2.0,1.0,,,2.0,,2.0,0.0,4.0,2.0,3.0,3.0,0.0,4.0,6.0,4.0,4.0,2250.0,,0.0,,0.0,,0,,,3.0,,,,4.0,,0.0,1.0,2247.0,1880.0,5.0,4.0,0.0,4.0,1.0,4.0,False,0.2868329952556326,-1.517947578345052,-0.3318795568616294,-0.391070745541803,-0.8563012652919852,0.0
702573,10459.6393397073,7609.0,8063.87767773223,1234.2551040841086,669.8281735507435,45.0,male,0.0,5850.0,2.0,2.0,1.0,3391.22694966811,2250.0,1.0,4.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,1947.0,,1954.0,,,0.0,1.0,2003.0,2004.0,1.0,2003.0,1.0,,1.0,1.0,12.0,,2.0,,4.0,0.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,6000.0,,0.0,,0.0,2008.0,2,,,2.0,1.0,1.0,1.0,,0.0,202.0,1.0,3391.22694966811,2250.0,1.0,4.0,1.0,2.0,2.0,3.0,False,0.0957318374633234,0.101192489513064,-0.7803035413542403,-0.8812178851374274,-2.0874699720307985,0.0
722271,8639.599963643,5500.0,6837.34086307996,1091.6887685771055,623.8506024159462,35.0,female,1.0,4500.0,1.0,1.0,1.0,4285.12265481229,2750.0,1.0,6.0,1.0,5.0,1.0,3.0,1.0,1.0,3.0,1962.0,,1962.0,,,1045.0,1.0,2007.0,2010.0,1.0,2012.0,1.0,,2.0,1.0,4.0,999.0,2.0,,3.0,0.0,3.0,2.0,4.0,4.0,99.0,6.0,5.0,1.0,1.0,-8.0,,0.0,1.0,1.0,2020.0,2,,,3.0,1.0,1.0,1.0,,1.0,0.0,1.0,4285.12265481229,2750.0,1.0,6.0,1.0,5.0,1.0,3.0,False,-0.4636845032646818,0.385864316854057,-0.266204310233789,0.5479222709403878,0.3096967500919824,0.0
732489,0.0,0.0,0.0,1895.049933589539,1413.273167606908,25.0,female,0.0,0.0,12.0,12.0,7.0,0.0,0.0,5.0,6.0,0.0,3.0,2.0,1.0,5.0,4.0,2.0,1961.0,,1963.0,,,2217.0,1.0,2011.0,2015.0,2.0,,1.0,8.0,1.0,1.0,,,2.0,,3.0,0.0,4.0,1.0,4.0,4.0,0.0,5.0,6.0,4.0,4.0,,,0.0,5.0,0.0,,0,,,2.0,,,,8.0,0.0,,7.0,0.0,0.0,5.0,6.0,0.0,3.0,2.0,1.0,False,-0.0152029954064212,1.301769886536061,0.7646541654648639,0.0693554727692277,0.2888887663236472,0.0
713036,3500.0,2200.0,3300.0,508.547880181549,266.1342984072749,26.0,male,0.0,2100.0,5.0,5.0,1.0,3500.0,2200.0,5.0,6.0,0.0,4.0,1.0,1.0,5.0,2.0,1.0,1950.0,,1955.0,,,75492.0,1.0,2019.0,2020.0,2.0,,,7.0,2.0,2.0,,,2.0,,,0.0,3.0,2.0,2.0,2.0,2.0,7.0,6.0,4.0,4.0,,187000.0,0.0,5.0,0.0,,0,5.0,2.0,1.0,1.0,2.0,,,0.0,,1.0,3500.0,2200.0,5.0,6.0,0.0,4.0,1.0,1.0,False,-2.1069573805595683,1.0409586869243288,0.4341532259798533,0.968893759535872,1.0866185660956986,0.0
732743,5800.0,4550.0,1844.33164861142,1637.5913296061133,1280.7914754515011,33.0,female,0.0,1700.0,8.0,8.0,1.0,2500.0,1800.0,5.0,5.0,1.0,1.0,2.0,2.0,8.0,2.0,3.0,1950.0,,1952.0,,14.0,,1.0,2012.0,2014.0,2.0,,1.0,7.0,1.0,1.0,,,2.0,,3.0,0.0,3.0,1.0,5.0,5.0,1.0,5.0,6.0,1.0,4.0,,,0.0,5.0,0.0,,0,,,3.0,1.0,2.0,1.0,,0.0,202.0,1.0,2500.0,1800.0,5.0,5.0,1.0,1.0,2.0,2.0,False,-0.0396131977473574,0.7760145220282737,1.6400821871105378,0.6452568119734793,-0.8068015313915228,0.0
717661,8385.12265481229,4800.0,4572.659156365,1665.0895420861284,1021.214231851054,26.0,female,0.0,2700.0,,,1.0,4285.12265481229,2750.0,5.0,3.0,1.0,2.0,2.0,3.0,,,3.0,1964.0,,1963.0,,,,2.0,2019.0,,2.0,,1.0,7.0,1.0,2.0,,,2.0,,,0.0,5.0,1.0,4.0,5.0,99.0,3.0,6.0,4.0,4.0,,,0.0,,0.0,,0,,,3.0,,,,,0.0,0.0,1.0,4285.12265481229,2750.0,5.0,3.0,1.0,2.0,2.0,3.0,False,1.2461444869626626,-0.1197638174662375,0.4173216644785587,-0.414383938783749,0.3965160188925007,0.0
709224,7103.0,5500.0,4816.63705178199,1434.6094450939536,1144.373424802331,26.0,female,0.0,2900.0,3.0,3.0,3.0,2100.0,1500.0,5.0,4.0,0.0,2.0,1.0,4.0,3.0,2.0,1.0,,2018.0,1958.0,,,0.0,2.0,2018.0,,2.0,,1.0,8.0,3.0,3.0,,,2.0,,,0.0,4.0,3.0,3.0,3.0,1.0,1.0,3.0,2.0,2.0,-8.0,,0.0,,0.0,,0,3.0,2.0,1.0,2.0,2.0,1.0,,0.0,,3.0,2100.0,1500.0,5.0,4.0,0.0,2.0,1.0,4.0,False,0.862250391055666,0.1593831354051504,-0.9654435803219388,-0.8135198898610544,-0.9257398914206694,0.0
733079,7329.21132562589,4751.0,6440.0,1030.128712354712,725.2961092480093,27.0,female,1.0,4275.0,0.0,0.0,1.0,2803.64737883533,1909.0,1.0,4.0,1.0,4.0,1.0,2.0,0.0,3.0,1.0,1958.0,,1962.0,,,0.0,1.0,2011.0,2016.0,1.0,2016.0,1.0,,1.0,1.0,,,2.0,,3.0,0.0,3.0,5.0,4.0,5.0,1.0,3.0,4.0,1.0,4.0,20000.0,300000.0,0.0,3.0,0.0,,0,0.0,3.0,1.0,1.0,1.0,1.0,,,0.0,1.0,2803.64737883533,1909.0,1.0,4.0,1.0,4.0,1.0,2.0,False,0.6177466552705824,-0.940099356090543,-1.1689499620924295,-1.1947833988837682,-0.3346216360695951,1.0
719694,,,5298.07436449363,2812.2548541454844,1617.953016294831,37.0,male,0.0,3500.0,3.0,3.0,1.0,6273.60792549124,3750.0,1.0,6.0,1.0,5.0,1.0,2.0,2.0,2.0,3.0,1956.0,,1955.0,,,5455.0,1.0,2006.0,2010.0,1.0,2010.0,1.0,,1.0,2.0,,,2.0,,3.0,0.0,3.0,3.0,2.0,3.0,0.0,5.0,4.0,1.0,1.0,-8.0,,0.0,5.0,0.0,,0,,,3.0,1.0,1.0,1.0,,0.0,0.0,1.0,,,1.0,6.0,1.0,5.0,1.0,2.0,False,-1.045334626983973,0.0022214031484993,0.2910479688683827,1.0649346312666583,0.3477353409135877,1.0
728496,,,1091.0,1886.2443185049924,1209.8267880919302,26.0,male,0.0,915.0,8.0,8.0,1.0,1726.80486751182,1250.0,5.0,5.0,0.0,2.0,1.0,4.0,7.0,2.0,3.0,1967.0,,1967.0,,,,,,,,,,8.0,,,,,2.0,,,0.0,4.0,1.0,2.0,3.0,99.0,6.0,5.0,1.0,4.0,,,0.0,,0.0,,0,,,3.0,,,,8.0,0.0,,1.0,,,5.0,5.0,0.0,2.0,1.0,4.0,False,-0.0527676658279237,-0.7654824109906662,-1.2897341999443055,-1.706639694799507,-0.5153419299365101,0.0
713327,6650.0,4950.0,7022.0,1212.5554551265318,850.3868980475227,27.0,female,0.0,4750.0,5.0,5.0,1.0,2950.0,2200.0,5.0,6.0,1.0,3.0,2.0,2.0,5.0,2.0,1.0,1964.0,,1962.0,,,29234.0,1.0,2016.0,2019.0,2.0,,1.0,5.0,1.0,1.0,,,2.0,,3.0,0.0,3.0,1.0,4.0,4.0,1.0,4.0,6.0,1.0,1.0,1000.0,,0.0,5.0,0.0,,0,5.0,2.0,1.0,1.0,2.0,1.0,,0.0,0.0,1.0,2950.0,2200.0,5.0,6.0,1.0,3.0,2.0,2.0,False,0.58054666154032,1.1514884746176708,1.6206806224840578,0.6913033062831037,0.2918696576734005,0.0
730155,7170.33558289166,5083.0,6319.39420247101,1000.0480979667028,625.3981643598538,35.0,male,1.0,4200.0,4.0,4.0,1.0,4495.0,3250.0,1.0,5.0,1.0,4.0,1.0,3.0,0.0,2.0,3.0,1955.0,,1958.0,,15.0,,1.0,2007.0,2010.0,1.0,2016.0,1.0,,2.0,2.0,18.0,490.0,2.0,,2.0,0.0,2.0,2.0,4.0,3.0,1.0,5.0,6.0,1.0,1.0,5000.0,385000.0,0.0,5.0,0.0,2020.0,2,,,3.0,1.0,1.0,1.0,,0.0,0.0,1.0,4495.0,3250.0,1.0,5.0,1.0,4.0,1.0,3.0,False,-0.1384348066838411,-0.4260425904061763,-1.6338035950900078,1.348849766092331,0.1993228587071383,0.0
727772,5000.0,3015.0,5000.0,317.4013879565892,23.2720575494234,41.0,male,0.0,3015.0,0.0,-2.0,8.0,5000.0,3015.0,1.0,6.0,1.0,2.0,1.0,3.0,3.0,1.0,2.0,1938.0,2015.0,1940.0,2007.0,,,1.0,1999.0,2000.0,1.0,2006.0,1.0,,3.0,3.0,,,2.0,2.0,4.0,0.0,4.0,4.0,4.0,4.0,99.0,,6.0,1.0,1.0,-8.0,,0.0,1.0,0.0,2011.0,4,,,2.0,1.0,1.0,1.0,,0.0,,8.0,5000.0,3015.0,1.0,6.0,1.0,2.0,1.0,3.0,False,1.072337616417028,0.3802719588754785,-1.636636220832158,-1.1155306930185451,-0.6441238059650606,0.0
713421,12000.0,8750.0,8443.0,3498.806906134584,2127.6540492216004,41.0,male,0.0,5090.0,,,1.0,3500.0,2500.0,5.0,3.0,1.0,1.0,1.0,2.0,,,2.0,1956.0,,1956.0,,,26282.0,1.0,2006.0,2015.0,2.0,,1.0,,1.0,1.0,,,2.0,,1.0,0.0,3.0,2.0,2.0,3.0,2.0,7.0,5.0,1.0,4.0,800.0,250000.0,0.0,5.0,0.0,,0,,,2.0,1.0,2.0,1.0,,0.0,,1.0,3500.0,2500.0,5.0,3.0,1.0,1.0,1.0,2.0,False,-0.9847359851384232,-1.5721804436854945,-0.4413554643134073,1.0015636166516575,0.5172640542698872,0.0
705248,,,,,,44.0,female,1.0,,0.0,-2.0,1.0,,,1.0,4.0,1.0,5.0,1.0,3.0,1.0,2.0,2.0,1954.0,,1954.0,2005.0,,,1.0,2008.0,2009.0,1.0,2014.0,1.0,,2.0,1.0,25.0,1600.0,2.0,,3.0,0.0,5.0,1.0,4.0,4.0,99.0,5.0,6.0,1.0,1.0,-9.0,,0.0,1.0,0.0,2014.0,2,,,2.0,1.0,1.0,1.0,,0.0,0.0,1.0,,,1.0,4.0,1.0,5.0,1.0,3.0,False,0.3256906512256724,0.1538861361178897,-0.1920081469301721,0.4049998122350951,0.237342238235323,0.0
702733,,,,,,25.0,female,0.0,,5.0,5.0,1.0,2536.36320561483,1750.0,5.0,5.0,1.0,1.0,1.0,3.0,5.0,2.0,1.0,1956.0,,1955.0,,,0.0,2.0,2013.0,2014.0,2.0,,1.0,4.0,2.0,1.0,,,2.0,,,0.0,2.0,5.0,2.0,2.0,2.0,5.0,3.0,1.0,4.0,,,0.0,,0.0,,0,,,,,,,,0.0,0.0,1.0,2536.36320561483,1750.0,5.0,5.0,1.0,1.0,1.0,3.0,False,-0.0101971697284208,-0.9166350841362888,0.1712940229725197,-0.1524765046483711,0.2118529861687455,0.0
716505,1800.0,1512.0,1254.62164290402,584.7793051882398,399.787564687674,35.0,male,0.0,950.0,2.0,2.0,1.0,1800.0,1512.0,5.0,4.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,1952.0,,1953.0,,12.0,,,,,,,,3.0,,,,,2.0,,,0.0,5.0,1.0,5.0,5.0,0.0,,6.0,4.0,4.0,,,0.0,5.0,0.0,,0,2.0,2.0,1.0,,,,3.0,0.0,0.0,1.0,1800.0,1512.0,5.0,4.0,0.0,1.0,2.0,1.0,False,-0.5530340620904712,0.1467231934264689,1.5724734904077249,-1.2791760386774067,1.8743812474359736,0.0
722935,,,2577.4142108627,481.45582194208185,250.87565942360385,25.0,female,0.0,1750.0,,,1.0,0.0,0.0,5.0,5.0,1.0,5.0,2.0,3.0,,,3.0,1963.0,,1963.0,,,0.0,2.0,2016.0,,2.0,,1.0,6.0,1.0,1.0,,,2.0,,,0.0,5.0,1.0,4.0,5.0,0.0,,6.0,1.0,4.0,,,0.0,,0.0,,0,,,3.0,2.0,2.0,1.0,,0.0,102.0,1.0,,,5.0,5.0,1.0,5.0,2.0,3.0,False,-1.615127854671745,0.0070127728992682,0.4345841588927014,-0.6363225596994073,0.9020379597306512,0.0
716575,5900.0,4750.0,5600.0,755.6793513463776,653.9467868259618,25.0,female,0.0,4750.0,5.0,5.0,1.0,2700.0,2000.0,5.0,5.0,1.0,2.0,1.0,2.0,5.0,3.0,1.0,1962.0,,1964.0,,,,1.0,2010.0,2017.0,2.0,,1.0,,1.0,2.0,,,2.0,,3.0,0.0,3.0,2.0,4.0,4.0,0.0,7.0,6.0,1.0,4.0,3000.0,280000.0,0.0,5.0,0.0,,0,5.0,3.0,1.0,1.0,2.0,1.0,,,,1.0,2700.0,2000.0,5.0,5.0,1.0,2.0,1.0,2.0,False,-0.0735572902777107,1.2642281503557624,0.5180878528788245,0.9365114068669677,-0.275717015083533,0.0
728737,,,5075.0,1379.837449478157,1322.0478707382151,25.0,female,0.0,3600.0,17.0,17.0,7.0,0.0,0.0,5.0,3.0,0.0,5.0,4.0,4.0,15.0,3.0,3.0,1962.0,,1964.0,,,0.0,2.0,2016.0,,2.0,,1.0,7.0,3.0,1.0,,,2.0,,,0.0,5.0,2.0,4.0,4.0,4.0,6.0,4.0,1.0,4.0,,,0.0,,0.0,,0,,,3.0,2.0,2.0,1.0,,0.0,0.0,7.0,0.0,0.0,5.0,3.0,0.0,5.0,4.0,4.0,False,0.2530043982330582,0.2647560029381463,1.8196064434880037,2.239070616102053,-0.1077168194715853,0.0
702919,,,,,,25.0,male,0.0,,5.0,5.0,7.0,0.0,0.0,5.0,4.0,1.0,2.0,1.0,3.0,8.0,2.0,2.0,,,,,,,,,,,,,7.0,,,,,2.0,,,0.0,4.0,3.0,3.0,3.0,1.0,,6.0,4.0,4.0,,,0.0,,0.0,,0,,,,,,,,,0.0,7.0,0.0,0.0,5.0,4.0,1.0,2.0,1.0,3.0,False,0.8630868889475203,-1.2235893729744405,-1.0993691191204638,-1.0547430989441138,-1.040128602989836,0.0
700583,7703.24154157984,5800.0,5345.59769703735,1099.6498235609688,993.2859280738644,25.0,female,0.0,3850.0,6.0,6.0,1.0,2453.24154157984,1700.0,5.0,5.0,1.0,1.0,1.0,3.0,6.0,2.0,1.0,1950.0,,1958.0,,,0.0,2.0,2017.0,,2.0,,1.0,,3.0,1.0,,,2.0,,,0.0,4.0,1.0,2.0,4.0,2.0,6.0,6.0,1.0,4.0,,,0.0,,0.0,,0,6.0,2.0,1.0,2.0,2.0,1.0,,0.0,0.0,1.0,2453.24154157984,1700.0,5.0,5.0,1.0,1.0,1.0,3.0,False,1.06128159048471,0.7963082449123116,0.1092972201345976,-0.2150659762462657,-1.0419100061767164,0.0
704525,4550.0,2950.0,3807.0,482.04017711237793,263.1551144299008,42.0,female,0.0,2250.0,,,1.0,4550.0,2950.0,5.0,6.0,0.0,2.0,1.0,1.0,,,2.0,1946.0,2000.0,1949.0,,,,,,,,,,7.0,,,,,2.0,,,0.0,4.0,1.0,4.0,5.0,1.0,5.0,6.0,4.0,4.0,3500.0,150000.0,0.0,5.0,0.0,,0,,,2.0,,,,7.0,0.0,0.0,1.0,4550.0,2950.0,5.0,6.0,0.0,2.0,1.0,1.0,False,1.3079915736833705,-0.5705941596804023,0.7288375263102018,1.4705745138015731,1.5095785621652975,0.0
